a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
0.914794921875,3.421728515625,4.646044921875,3.907568359375,7.347314453125,1.245166015625,9.815380859375,2.469482421875,4.634765625,-47.900390625,53.876953125,91.9384795802194,0.630242362774672,-0.103314504315316,-0.0942530728378147,0.272032664152106
5.889794921875,8.396728515625,9.621044921875,8.882568359375,2.372314453125,6.220166015625,4.840380859375,7.444482421875,17.634765625,-2.900390625,8.876953125,88.2733635896202,-1.08065422773177,-0.0891467576640117,-0.0773334536307052,0.2161555759456
3.402294921875,5.909228515625,2.158544921875,6.395068359375,9.834814453125,8.707666015625,7.327880859375,9.931982421875,24.134765625,-70.400390625,31.376953125,116.397598478014,4.97880407963329,-0.189039179219169,-0.0764643930749948,0.435059685114054
8.377294921875,0.934228515625,7.133544921875,1.420068359375,4.859814453125,3.732666015625,2.352880859375,4.956982421875,11.134765625,-25.400390625,76.376953125,83.7499126118766,-3.16861500110301,-0.0899575751129564,-0.0316313712553593,0.149469600331448
2.158544921875,9.640478515625,5.889794921875,5.151318359375,1.128564453125,2.488916015625,6.084130859375,3.713232421875,27.384765625,-14.150390625,20.126953125,106.889520072845,0.963246555867014,-0.14378881678123,-0.112624421325944,0.395743388913381
7.133544921875,4.665478515625,0.914794921875,0.176318359375,6.103564453125,7.463916015625,1.109130859375,8.688232421875,14.384765625,-59.150390625,65.126953125,96.7916315475708,0.0909293038622357,-0.146620252091863,-0.0300656280335072,0.24835562081749
4.646044921875,2.177978515625,8.377294921875,2.663818359375,3.616064453125,9.951416015625,8.571630859375,6.200732421875,7.884765625,-36.650390625,87.626953125,82.3603756002867,-2.82694521110653,-0.0827333202212858,-0.0339849013229844,0.141272733721421
9.621044921875,7.152978515625,3.402294921875,7.638818359375,8.591064453125,4.976416015625,3.596630859375,1.225732421875,20.884765625,-81.650390625,42.626953125,92.8287719891624,1.32025022052373,-0.131054745764187,-0.0303894066681073,0.217235540771422
0.603857421875,1.867041015625,6.822607421875,0.487255859375,9.523876953125,2.799853515625,4.529443359375,8.999169921875,24.947265625,-78.837890625,84.814453125,195.322605713481,5.30874080913788,-0.28491139823781,-0.192897214128878,1.32666248429704
5.578857421875,6.842041015625,1.847607421875,5.462255859375,4.548876953125,7.774853515625,9.504443359375,4.024169921875,11.947265625,-33.837890625,39.814453125,91.6224576104575,0.231668446988829,-0.122596048452656,-0.038552584319547,0.213022748993277
3.091357421875,9.329541015625,9.310107421875,7.949755859375,7.036376953125,5.287353515625,2.041943359375,1.536669921875,5.447265625,-56.337890625,17.314453125,80.5928312445592,8.18198995268137,-0.069709327328033,-0.0435453517292739,0.131063123223806
8.066357421875,4.354541015625,4.335107421875,2.974755859375,2.061376953125,0.312353515625,7.016943359375,6.511669921875,18.447265625,-11.337890625,62.314453125,94.5916071783855,-4.67544693574615,-0.130762052482253,-0.0483675302992432,0.2469754947135
1.847607421875,5.598291015625,3.091357421875,9.193505859375,3.305126953125,4.043603515625,0.798193359375,5.267919921875,8.697265625,-22.587890625,28.564453125,98.3244744311901,2.24963904070006,-0.118665914091907,-0.10459961303907,0.31995857921658
6.822607421875,0.623291015625,8.066357421875,4.218505859375,8.280126953125,9.018603515625,5.773193359375,0.292919921875,21.697265625,-67.587890625,73.564453125,107.398789515931,2.16238991464858,-0.166675055217721,-0.0796706663616715,0.382486402863924
4.335107421875,3.110791015625,0.603857421875,1.731005859375,0.817626953125,6.531103515625,3.285693359375,2.780419921875,28.197265625,-0.087890625,51.064453125,137.909480663353,-3.18859973771613,-0.231483855293931,-0.0967331552528365,0.641487464552388
9.310107421875,8.085791015625,5.578857421875,6.706005859375,5.792626953125,1.556103515625,8.260693359375,7.755419921875,15.197265625,-45.087890625,6.064453125,85.6321573949432,4.73568262305306,-0.0999785120950258,-0.0301768278568655,0.160158287232034
1.225732421875,8.707666015625,1.225732421875,3.596630859375,7.658251953125,3.421728515625,0.176318359375,4.646044921875,7.072265625,-28.212890625,79.189453125,102.721906131059,-2.74513532254232,-0.153214256302682,-0.0619940334074798,0.317704800525687
6.200732421875,3.732666015625,6.200732421875,8.571630859375,2.683251953125,8.396728515625,5.151318359375,9.621044921875,20.072265625,-73.212890625,34.189453125,101.598994542776,6.10855992570805,-0.15005136413655,-0.0674748496883668,0.315752254049337
3.713232421875,1.245166015625,3.713232421875,6.084130859375,5.170751953125,5.909228515625,2.663818359375,7.133544921875,26.572265625,-5.712890625,11.689453125,137.895030330937,2.8822850377036,-0.1780997611766,-0.216630690083885,0.793747048239995
8.688232421875,6.220166015625,8.688232421875,1.109130859375,0.195751953125,0.934228515625,7.638818359375,2.158544921875,13.572265625,-50.712890625,56.689453125,83.6509039202179,0.137219630153221,-0.0908460680756684,-0.0307387537490142,0.148705879630062
2.469482421875,4.976416015625,9.931982421875,7.327880859375,3.927001953125,4.665478515625,3.907568359375,0.914794921875,29.822265625,-84.462890625,22.939453125,122.212319485838,16.585626894659,-0.190096436986798,-0.114791594374755,0.513579199376054
7.444482421875,9.951416015625,4.956982421875,2.352880859375,8.902001953125,9.640478515625,8.882568359375,5.889794921875,16.822265625,-39.462890625,67.939453125,88.7422071954246,-0.981136362863494,-0.112487869641852,-0.0329705425943635,0.18763397239483
4.956982421875,7.463916015625,7.444482421875,4.840380859375,1.439501953125,7.152978515625,1.420068359375,8.377294921875,10.322265625,-61.962890625,45.439453125,85.8661686657624,2.50318063859178,-0.097706595186973,-0.0399517613682744,0.171965754273434
9.931982421875,2.488916015625,2.469482421875,9.815380859375,6.414501953125,2.177978515625,6.395068359375,3.402294921875,23.322265625,-16.962890625,0.439453125,99.7872143874138,4.88576386036241,-0.142802216079733,-0.0673634632982185,0.297661385907347
0.098583984375,2.527783203125,9.815380859375,4.335107421875,1.944775390625,5.403955078125,2.547216796875,2.197412109375,26.876953125,-44.736328125,29.619140625,166.084202002814,40.6974278447401,-0.193107317821178,-0.28512127339583,1.10273857299175
5.073583984375,7.502783203125,4.840380859375,9.310107421875,6.919775390625,0.428955078125,7.522216796875,7.172412109375,13.876953125,-89.736328125,74.619140625,93.2193605408381,0.873012912302546,-0.13072353290711,-0.0353965552873635,0.224410433747983
2.586083984375,9.990283203125,7.327880859375,6.822607421875,4.432275390625,2.916455078125,0.059716796875,9.659912109375,7.376953125,-22.236328125,52.119140625,84.4145308460104,-4.67160022572576,-0.0764189268836902,-0.0651941989161184,0.176473131635451
7.561083984375,5.015283203125,2.352880859375,1.847607421875,9.407275390625,7.891455078125,5.034716796875,4.684912109375,20.376953125,-67.236328125,7.119140625,101.454504462455,3.74331964999643,-0.158995989344493,-0.0401122401930911,0.28909605519568
1.342333984375,6.259033203125,1.109130859375,5.578857421875,5.676025390625,6.647705078125,1.303466796875,3.441162109375,4.126953125,-78.486328125,85.869140625,97.6245067773324,0.770132077516278,-0.145396858571825,-0.0409896700171338,0.262948640514484
6.317333984375,1.284033203125,6.084130859375,0.603857421875,0.701025390625,1.672705078125,6.278466796875,8.416162109375,17.126953125,-33.486328125,40.869140625,102.646475022358,-0.0398786187709601,-0.145201237935427,-0.0895056811213153,0.350103013822418
3.829833984375,3.771533203125,3.596630859375,3.091357421875,8.163525390625,4.160205078125,3.790966796875,5.928662109375,23.626953125,-55.986328125,18.369140625,122.577643969955,10.8107168040741,-0.197430048818336,-0.0995849463973752,0.506678652043786
8.804833984375,8.746533203125,8.571630859375,8.066357421875,3.188525390625,9.135205078125,8.765966796875,0.953662109375,10.626953125,-10.986328125,63.369140625,79.1991190138013,-3.77198051219123,-0.0685019095270718,-0.0264328220387452,0.111030669277237
0.720458984375,8.124658203125,2.974755859375,2.469482421875,0.079150390625,6.025830078125,1.925341796875,6.550537109375,9.001953125,-72.861328125,23.994140625,113.564952145887,12.0538450028519,-0.176314010031619,-0.08901525411515,0.419200536448405
5.695458984375,3.149658203125,7.949755859375,7.444482421875,5.054150390625,1.050830078125,6.900341796875,1.575537109375,22.001953125,-27.861328125,68.994140625,98.927723029941,-4.29474808254941,-0.128964649145378,-0.0902184094404064,0.316053818009219
3.207958984375,0.662158203125,0.487255859375,9.931982421875,2.566650390625,3.538330078125,4.412841796875,4.063037109375,28.501953125,-50.361328125,46.494140625,163.66164964969,16.6901001105062,-0.234769808529593,-0.210734144432978,1.02460586922719
8.182958984375,5.637158203125,5.462255859375,4.956982421875,7.541650390625,8.513330078125,9.387841796875,9.038037109375,15.501953125,-5.361328125,1.494140625,87.3375001929506,1.32555716285744,-0.0978481104205324,-0.052855657659935,0.191191762075817
1.964208984375,4.393408203125,6.706005859375,8.688232421875,6.297900390625,7.269580078125,3.169091796875,7.794287109375,25.251953125,-39.111328125,80.244140625,111.907273442945,0.0915710542464404,-0.154816568148707,-0.12789835667603,0.451606105469275
6.939208984375,9.368408203125,1.731005859375,3.713232421875,1.322900390625,2.294580078125,8.144091796875,2.819287109375,12.251953125,-84.111328125,35.244140625,88.4264913122817,0.887320608929613,-0.11620253474658,-0.0208736567332713,0.17648567737135
4.451708984375,6.880908203125,9.193505859375,1.225732421875,8.785400390625,4.782080078125,0.681591796875,0.331787109375,5.751953125,-16.611328125,12.744140625,77.4551350758277,2.06113365306201,-0.048898385555951,-0.0466256334513256,0.108897336633705
9.426708984375,1.905908203125,4.218505859375,6.200732421875,3.810400390625,9.757080078125,5.656591796875,5.306787109375,18.751953125,-61.611328125,57.744140625,96.8582591836288,1.35825813616335,-0.141798096588178,-0.046617415214906,0.264038950294703
0.409521484375,7.191845703125,5.773193359375,3.402294921875,2.877587890625,7.580517578125,7.211279296875,4.995849609375,29.314453125,-58.798828125,15.556640625,140.634004691681,22.5538360615366,-0.216166148879272,-0.149772220295077,0.698336904874769
5.384521484375,2.216845703125,0.798193359375,8.377294921875,7.852587890625,2.605517578125,2.236279296875,9.970849609375,16.314453125,-13.798828125,60.556640625,110.127640115019,-2.02603302553267,-0.169523841659833,-0.0821317029236698,0.39524576282754
2.897021484375,4.704345703125,8.260693359375,5.889794921875,0.390087890625,0.118017578125,9.698779296875,7.483349609375,9.814453125,-81.298828125,83.056640625,91.756381190115,0.979325571408012,-0.123751130719462,-0.0422206068612688,0.221776854831207
7.872021484375,9.679345703125,3.285693359375,0.914794921875,5.365087890625,5.093017578125,4.723779296875,2.508349609375,22.814453125,-36.298828125,38.056640625,93.8304249291685,0.326576344568434,-0.13101095075833,-0.0384053590588532,0.229543049387584
1.653271484375,0.973095703125,4.529443359375,7.133544921875,9.096337890625,8.824267578125,8.455029296875,1.264599609375,6.564453125,-2.548828125,49.306640625,102.041402749765,-19.8950333611462,-0.120949072373481,-0.138623514654924,0.405095250486765
6.628271484375,5.948095703125,9.504443359375,2.158544921875,4.121337890625,3.849267578125,3.480029296875,6.239599609375,19.564453125,-47.548828125,4.306640625,95.1931560817623,11.7668942244653,-0.129752964182537,-0.0579750179895634,0.250503972891574
4.140771484375,8.435595703125,2.041943359375,4.646044921875,6.608837890625,1.361767578125,5.967529296875,8.727099609375,26.064453125,-25.048828125,26.806640625,106.163721164693,1.3788242479421,-0.1620264527963,-0.0677070655747897,0.346760433287115
9.115771484375,3.460595703125,7.016943359375,9.621044921875,1.633837890625,6.336767578125,0.992529296875,3.752099609375,13.064453125,-70.048828125,71.806640625,84.9759232172204,0.598792237618066,-0.100230967653716,-0.0254416629464466,0.156436605308322
1.031396484375,2.838720703125,1.420068359375,0.292919921875,4.743212890625,8.202392578125,7.833154296875,9.348974609375,8.189453125,-8.173828125,21.181640625,134.288492559562,-4.47744329900531,-0.204962261905252,-0.150619114937977,0.700141830174036
6.006396484375,7.813720703125,6.395068359375,5.267919921875,9.718212890625,3.227392578125,2.858154296875,4.373974609375,21.189453125,-53.173828125,66.181640625,95.6515350432457,0.611298674181972,-0.133609816734541,-0.0506511135054398,0.254485813941267
3.518896484375,5.326220703125,3.907568359375,7.755419921875,2.255712890625,0.739892578125,5.345654296875,1.886474609375,27.689453125,-30.673828125,88.681640625,111.402208590737,-1.21715921194614,-0.164033808548191,-0.101748568478082,0.421894683623931
8.493896484375,0.351220703125,8.882568359375,2.780419921875,7.230712890625,5.714892578125,0.370654296875,6.861474609375,14.689453125,-75.673828125,43.681640625,91.1360593418311,3.43520214250571,-0.121775341557995,-0.0439505993761748,0.219511619758721
2.275146484375,9.057470703125,7.638818359375,8.999169921875,8.474462890625,9.446142578125,6.589404296875,5.617724609375,24.439453125,-64.423828125,54.931640625,105.203383745629,4.60988520192433,-0.151523291204495,-0.0864208096531832,0.35752845114388
7.250146484375,4.082470703125,2.663818359375,4.024169921875,3.499462890625,4.471142578125,1.614404296875,0.642724609375,11.439453125,-19.423828125,9.931640625,88.0561283066096,1.89105141916179,-0.107244342531581,-0.0395489142948584,0.187138867899109
4.762646484375,1.594970703125,5.151318359375,1.536669921875,5.986962890625,1.983642578125,9.076904296875,3.130224609375,4.939453125,-86.923828125,32.431640625,80.2733823806141,2.43273989717875,-0.0792034105239861,-0.0192404489669676,0.115351088733157
9.737646484375,6.569970703125,0.176318359375,6.511669921875,1.011962890625,6.958642578125,4.101904296875,8.105224609375,17.939453125,-41.923828125,77.431640625,92.7949735937076,-0.0613544084972704,-0.133519498051457,-0.0232905080329911,0.211652466990036
0.254052734375,9.523876953125,0.642724609375,7.599951171875,9.873681640625,4.004736328125,9.854248046875,8.260693359375,15.095703125,-60.205078125,8.525390625,131.909339837216,10.3762599798497,-0.215539939052195,-0.101564006235708,0.573079278189121
5.229052734375,4.548876953125,5.617724609375,2.624951171875,4.898681640625,8.979736328125,4.879248046875,3.285693359375,28.095703125,-15.205078125,53.525390625,110.254411739124,-6.84238161335018,-0.163350825208776,-0.0972251698710835,0.415255812855537
2.741552734375,2.061376953125,3.130224609375,0.137451171875,7.386181640625,6.492236328125,7.366748046875,0.798193359375,21.595703125,-82.705078125,76.025390625,157.796275992912,1.63382146322546,-0.258896572966916,-0.121459962189018,0.843355089620869
7.716552734375,7.036376953125,8.105224609375,5.112451171875,2.411181640625,1.517236328125,2.391748046875,5.773193359375,8.595703125,-37.705078125,31.025390625,78.2498077091395,1.42094147815092,-0.0624175996771862,-0.0297925901332851,0.105677592909833
1.497802734375,3.305126953125,9.348974609375,1.381201171875,3.654931640625,2.760986328125,6.122998046875,7.016943359375,18.345703125,-3.955078125,64.775390625,123.874878618764,-30.6651042017655,-0.176682616241884,-0.161339521586192,0.625830111320231
6.472802734375,8.280126953125,4.373974609375,6.356201171875,8.629931640625,7.735986328125,1.147998046875,2.041943359375,5.345703125,-48.955078125,19.775390625,76.799059924778,2.28415591118528,-0.0598874567902478,-0.0172249800262103,0.0865329124757798
